year,month,country,systems_count,total_rmax,total_rpeak,average_rmax,average_power,average_efficiency,highest_rank,total_cores,total_power_kw,month_num,date,power_missing,efficiency_missing,performance_per_core,power_efficiency
2020,June,France,19,79.88,121.58,4.204210526,1319.125,0.003752643,15,2428600,21106,6,6/1/2020,0,0,3.29E-05,0.003784706
2020,June,Germany,16,68.71,101.12,4.294375,1408.538462,0.002989001,13,1749814,18311,6,6/1/2020,0,0,3.93E-05,0.003752389
2020,June,India,2,6.33,6.82,3.165,1154,0.002735055,66,202824,2308,6,6/1/2020,0,0,3.12E-05,0.002742634
2020,June,Ireland,14,23.1,29.68,1.65,Unknown,Unknown,350,806400,0,6,6/1/2020,1,1,2.86E-05,Unknown
2020,June,Italy,7,87.18,128.92,12.45428571,1527.2,0.008703285,6,1811568,7636,6,6/1/2020,0,0,4.81E-05,0.011416972
2020,June,Japan,29,527.61,691.56,18.19344828,2529,0.007558539,1,11153228,45522,6,6/1/2020,0,0,4.73E-05,0.01159022
2020,June,Netherlands,15,24.75,31.8,1.65,Unknown,Unknown,345,864000,0,6,6/1/2020,1,1,2.86E-05,Unknown
2020,June,Norway,3,7.72,10.43,2.573333333,Unknown,Unknown,55,287232,0,6,6/1/2020,1,1,2.69E-05,Unknown
2020,June,Poland,1,1.67,2.35,1.67,808,0.002066832,288,55728,808,6,6/1/2020,0,0,3.00E-05,0.002066832
2020,June,Russia,2,9.15,13.74,4.575,Unknown,Unknown,35,163984,0,6,6/1/2020,1,1,5.58E-05,Unknown
2020,June,Saudi Arabia,3,10.11,13.86,3.37,1525.333333,0.002584917,45,325940,4576,6,6/1/2020,0,0,3.10E-05,0.002209353
2020,June,Singapore,4,6.6,8.48,1.65,Unknown,Unknown,354,230400,0,6,6/1/2020,1,1,2.86E-05,Unknown
2020,June,South Korea,3,18.73,31.51,6.243333333,1359,0.001766004,17,709220,2718,6,6/1/2020,0,0,2.64E-05,0.006891096
2020,June,Spain,1,6.47,10.3,6.47,1632,0.003964461,37,153216,1632,6,6/1/2020,0,0,4.22E-05,0.003964461
2020,June,Sweden,2,4.77,6.78,2.385,842,0.002137767,95,131968,842,6,6/1/2020,0,0,3.61E-05,0.005665083
2020,June,Switzerland,2,23.13,29.34,11.565,1558,0.005750415,10,453140,3116,6,6/1/2020,0,0,5.10E-05,0.007422978
2020,June,Taiwan,2,10.33,17.3,5.165,565,0.00764211,25,197552,1130,6,6/1/2020,0,0,5.23E-05,0.009141593
2020,June,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,31,142368,673,6,6/1/2020,0,0,6.34E-05,0.013402675
2020,June,United Kingdom,10,30.93,37.71,3.093,1405.111111,0.00239782,32,1168368,12646,6,6/1/2020,0,0,2.65E-05,0.002445833
2020,June,United States,113,621.69,884.35,5.501681416,2945.926829,0.003997447,2,15221208,120783,6,6/1/2020,0,0,4.08E-05,0.005147165
2020,November,Australia,2,10.91,17.26,5.455,Unknown,Unknown,27,261632,0,11,11/1/2020,1,1,4.17E-05,Unknown
2020,November,Austria,1,2.73,3.76,2.73,Unknown,Unknown,124,37920,0,11,11/1/2020,1,1,7.20E-05,Unknown
2020,November,Brazil,4,10.99,19.27,2.7475,468.5,0.008054938,65,214040,937,11,11/1/2020,0,0,5.13E-05,0.011728922
2020,November,Canada,12,26.71,47.71,2.225833333,504.8333333,0.006386637,82,716096,3029,11,11/1/2020,0,0,3.73E-05,0.008818092
2020,November,China,214,566.61,1231.74,2.64771028,1296.355932,0.00380405,4,30704256,76485,11,11/1/2020,0,0,1.85E-05,0.007408119
2020,November,Czechia,1,1.46,2.01,1.46,4806,0.000303787,460,76896,4806,11,11/1/2020,0,0,1.90E-05,0.000303787
2020,November,Finland,2,7.1,9.75,3.55,827.5,0.00398023,54,209728,1655,11,11/1/2020,0,0,3.39E-05,0.00429003
2020,November,France,18,89.83,135.5,4.990555556,1439.125,0.005028991,18,2669472,23026,11,11/1/2020,0,0,3.37E-05,0.003901242
2020,November,Germany,17,131.05,197.67,7.708823529,1309,0.005312345,7,2664446,17017,11,11/1/2020,0,0,4.92E-05,0.007701122
2020,November,India,3,10.95,12.09,3.65,1154,0.002735055,62,244488,2308,11,11/1/2020,0,0,4.48E-05,0.004744367
2020,November,Ireland,14,23.1,29.68,1.65,Unknown,Unknown,386,806400,0,11,11/1/2020,1,1,2.86E-05,Unknown
2020,November,Italy,6,78.53,114.51,13.08833333,1568.75,0.010563162,8,1447536,6275,11,11/1/2020,0,0,5.43E-05,0.012514741
2020,November,Japan,34,593.7,766.2,17.46176471,2696.888889,0.007186568,1,10947524,48544,11,11/1/2020,0,0,5.42E-05,0.012230142
2020,November,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,98,71232,0,11,11/1/2020,1,1,4.44E-05,Unknown
2020,November,Netherlands,15,24.75,31.8,1.65,Unknown,Unknown,381,864000,0,11,11/1/2020,1,1,2.86E-05,Unknown
2020,November,Norway,3,8.02,10.43,2.673333333,Unknown,Unknown,61,287232,0,11,11/1/2020,1,1,2.79E-05,Unknown
2020,November,Poland,2,5.2,8.23,2.6,818.5,0.003162487,85,119088,1637,11,11/1/2020,0,0,4.37E-05,0.003176542
2020,November,Russia,2,9.15,13.74,4.575,Unknown,Unknown,40,163984,0,11,11/1/2020,1,1,5.58E-05,Unknown
2020,November,Saudi Arabia,5,36,76.12,7.2,1525.333333,0.002584917,10,1084020,4576,11,11/1/2020,0,0,3.32E-05,0.007867133
2020,November,Singapore,4,6.6,8.48,1.65,Unknown,Unknown,390,230400,0,11,11/1/2020,1,1,2.86E-05,Unknown
2020,November,South Korea,3,18.73,31.51,6.243333333,1359,0.001766004,21,709220,2718,11,11/1/2020,0,0,2.64E-05,0.006891096
2020,November,Spain,1,6.47,10.3,6.47,1632,0.003964461,42,153216,1632,11,11/1/2020,0,0,4.22E-05,0.003964461
2020,November,Sweden,2,4.77,6.78,2.385,842,0.002137767,111,131968,842,11,11/1/2020,0,0,3.61E-05,0.005665083
2020,November,Switzerland,3,26.22,33.95,8.74,1251.333333,0.00544803,12,581140,3754,11,11/1/2020,0,0,4.51E-05,0.00698455
2020,November,Taiwan,3,12.63,21.65,4.21,564.6666667,0.006454078,28,247952,1694,11,11/1/2020,0,0,5.09E-05,0.007455726
2020,November,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,36,142368,673,11,11/1/2020,0,0,6.34E-05,0.013402675
2020,November,United Kingdom,12,34.04,44.29,2.836666667,1275.9,0.003458923,37,1248840,12759,11,11/1/2020,0,0,2.73E-05,0.002667921
2020,November,United States,113,668.74,942.37,5.918053097,2803.95,0.005066513,2,15373432,112158,11,11/1/2020,0,0,4.35E-05,0.005962481
2021,June,Australia,2,10.91,17.26,5.455,Unknown,Unknown,44,261632,0,6,6/1/2021,1,1,4.17E-05,Unknown
2021,June,Austria,1,2.73,3.76,2.73,Unknown,Unknown,162,37920,0,6,6/1/2021,1,1,7.20E-05,Unknown
2021,June,Brazil,6,23.63,37.41,3.938333333,626.6666667,0.008544225,46,427064,1880,6,6/1/2021,0,0,5.53E-05,0.012569149
2021,June,Bulgaria,1,4.52,5.94,4.52,Unknown,Unknown,91,144384,0,6,6/1/2021,1,1,3.13E-05,Unknown
2021,June,Canada,11,25.37,44.85,2.306363636,572.4,0.006059174,113,680384,2862,6,6/1/2021,0,0,3.73E-05,0.00886443
2021,June,China,188,541.31,1181.79,2.879308511,1527.533333,0.003681563,4,29872220,68739,6,6/1/2021,0,0,1.81E-05,0.00787486
2021,June,Czechia,2,8.89,12.48,4.445,400,0.013008247,69,157120,800,6,6/1/2021,0,0,5.66E-05,0.0111125
2021,June,Finland,2,7.1,9.75,3.55,827.5,0.00398023,80,209728,1655,6,6/1/2021,0,0,3.39E-05,0.00429003
2021,June,France,16,87.79,133.53,5.486875,1557.583333,0.006008708,21,2562840,18691,6,6/1/2021,0,0,3.43E-05,0.004696913
2021,June,Germany,23,168.8,261.16,7.339130435,997,0.009297267,8,3030636,16949,6,6/1/2021,0,0,5.57E-05,0.00995929
2021,June,India,3,10.95,12.09,3.65,1154,0.002735055,89,244488,2308,6,6/1/2021,0,0,4.48E-05,0.004744367
2021,June,Ireland,14,23.1,29.68,1.65,Unknown,Unknown,434,806400,0,6,6/1/2021,1,1,2.86E-05,Unknown
2021,June,Italy,6,78.53,114.51,13.08833333,1568.75,0.010563162,9,1447536,6275,6,6/1/2021,0,0,5.43E-05,0.012514741
2021,June,Japan,34,631.03,832.42,18.55970588,2512.315789,0.009507273,1,11373708,47734,6,6/1/2021,0,0,5.55E-05,0.013219718
2021,June,Luxembourg,2,12.81,18.29,6.405,383.5,0.016524315,36,172544,767,6,6/1/2021,0,0,7.42E-05,0.016701434
2021,June,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,130,71232,0,6,6/1/2021,1,1,4.44E-05,Unknown
2021,June,Netherlands,16,41.34,56.36,2.58375,Unknown,Unknown,28,1021440,0,6,6/1/2021,1,1,4.05E-05,Unknown
2021,June,Norway,3,8.02,10.43,2.673333333,Unknown,Unknown,88,287232,0,6,6/1/2021,1,1,2.79E-05,Unknown
2021,June,Poland,4,9.27,14.56,2.3175,607.75,0.00419127,116,187344,2431,6,6/1/2021,0,0,4.95E-05,0.003813246
2021,June,Russia,3,11.41,16.75,3.803333333,Unknown,Unknown,61,183824,0,6,6/1/2021,1,1,6.21E-05,Unknown
2021,June,Saudi Arabia,6,55.26,98.98,9.21,1525.333333,0.002584917,11,1798260,4576,6,6/1/2021,0,0,3.07E-05,0.012076049
2021,June,Singapore,4,6.6,8.48,1.65,Unknown,Unknown,438,230400,0,6,6/1/2021,1,1,2.86E-05,Unknown
2021,June,Slovenia,2,6.92,10.05,3.46,Unknown,Unknown,106,156480,0,6,6/1/2021,1,1,4.42E-05,Unknown
2021,June,South Korea,5,52.23,82.51,10.446,8386.5,0.001426339,23,1322084,33546,6,6/1/2021,0,0,3.95E-05,0.001556967
2021,June,Spain,1,6.47,10.3,6.47,1632,0.003964461,63,153216,1632,6,6/1/2021,0,0,4.22E-05,0.003964461
2021,June,Sweden,3,10.02,16.42,3.34,842,0.002137767,82,191488,842,6,6/1/2021,0,0,5.23E-05,0.011900238
2021,June,Switzerland,3,26.22,33.95,8.74,1251.333333,0.00544803,15,581140,3754,6,6/1/2021,0,0,4.51E-05,0.00698455
2021,June,Taiwan,2,11.3,19.56,5.65,681,0.007678105,45,220752,1362,6,6/1/2021,0,0,5.12E-05,0.008296623
2021,June,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,57,142368,673,6,6/1/2021,0,0,6.34E-05,0.013402675
2021,June,United Kingdom,11,35.26,45.32,3.205454545,1348.444444,0.005270114,58,1119728,12136,6,6/1/2021,0,0,3.15E-05,0.002905405
2021,June,United States,122,854.46,1246.23,7.003770492,2859.8,0.006032977,2,17772560,114392,6,6/1/2021,0,0,4.81E-05,0.007469578
2021,November,Australia,3,13.03,19.83,4.343333333,Unknown,Unknown,53,327168,0,11,11/1/2021,1,1,3.98E-05,Unknown
2021,November,Austria,1,2.73,3.76,2.73,Unknown,Unknown,199,37920,0,11,11/1/2021,1,1,7.20E-05,Unknown
2021,November,Brazil,5,22.03,35.09,4.406,626.6666667,0.008544225,55,399296,1880,11,11/1/2021,0,0,5.52E-05,0.011718085
2021,November,Bulgaria,1,4.52,5.94,4.52,Unknown,Unknown,104,144384,0,11,11/1/2021,1,1,3.13E-05,Unknown
2021,November,Canada,11,29.63,53.3,2.693636364,514.4,0.009304526,83,701408,2572,11,11/1/2021,0,0,4.22E-05,0.011520218
2021,November,China,173,530.04,1158.75,3.063815029,1573.785714,0.003801907,4,29413676,66099,11,11/1/2021,0,0,1.80E-05,0.008018881
2021,November,Czechia,2,9.59,12.91,4.795,407,0.013675152,71,163584,814,11,11/1/2021,0,0,5.86E-05,0.011781327
2021,November,Finland,3,13.4,17.38,4.466666667,957,0.00438046,76,404288,2871,11,11/1/2021,0,0,3.31E-05,0.004667363
2021,November,France,19,117.03,173.37,6.159473684,1819.230769,0.005906994,14,3510552,23650,11,11/1/2021,0,0,3.33E-05,0.004948414
2021,November,Germany,26,181.43,281.29,6.978076923,997,0.009297267,8,3562604,16949,11,11/1/2021,0,0,5.09E-05,0.010704466
2021,November,India,3,10.95,12.09,3.65,1154,0.002735055,102,244488,2308,11,11/1/2021,0,0,4.48E-05,0.004744367
2021,November,Ireland,1,1.97,3.87,1.97,Unknown,Unknown,362,44800,0,11,11/1/2021,1,1,4.40E-05,Unknown
2021,November,Italy,6,78.53,114.51,13.08833333,1568.75,0.010563162,9,1447536,6275,11,11/1/2021,0,0,5.43E-05,0.012514741
2021,November,Japan,32,628.24,827.92,19.6325,2387.5,0.013340106,1,12077388,47750,11,11/1/2021,0,0,5.20E-05,0.013156859
2021,November,Luxembourg,2,12.81,18.29,6.405,383.5,0.016524315,45,172544,767,11,11/1/2021,0,0,7.42E-05,0.016701434
2021,November,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,147,71232,0,11,11/1/2021,1,1,4.44E-05,Unknown
2021,November,Netherlands,11,35.87,55.16,3.260909091,283.5,0.01655754,34,686928,567,11,11/1/2021,0,0,5.22E-05,0.063262787
2021,November,Norway,1,4.72,6.19,4.72,Unknown,Unknown,101,172032,0,11,11/1/2021,1,1,2.74E-05,Unknown
2021,November,Poland,4,9.27,14.56,2.3175,607.75,0.00419127,131,187344,2431,11,11/1/2021,0,0,4.95E-05,0.003813246
2021,November,Russia,7,73.72,101.75,10.53142857,Unknown,Unknown,19,741328,0,11,11/1/2021,1,1,9.94E-05,Unknown
2021,November,Saudi Arabia,6,55.26,98.98,9.21,1525.333333,0.002584917,15,1798260,4576,11,11/1/2021,0,0,3.07E-05,0.012076049
2021,November,Singapore,1,3.13,6.19,3.13,Unknown,Unknown,152,92160,0,11,11/1/2021,1,1,3.40E-05,Unknown
2021,November,Slovenia,2,6.92,10.05,3.46,Unknown,Unknown,120,156480,0,11,11/1/2021,1,1,4.42E-05,Unknown
2021,November,South Korea,7,82.18,116.86,11.74,1882.6,0.007298635,11,1542948,9413,11,11/1/2021,0,0,5.33E-05,0.008730479
2021,November,Spain,1,6.47,10.3,6.47,1632,0.003964461,74,153216,1632,11,11/1/2021,0,0,4.22E-05,0.003964461
2021,November,Sweden,4,12.3,18.93,3.075,842,0.002137767,94,261120,842,11,11/1/2021,0,0,4.71E-05,0.014608076
2021,November,Switzerland,3,26.22,33.95,8.74,1251.333333,0.00544803,20,581140,3754,11,11/1/2021,0,0,4.51E-05,0.00698455
2021,November,Taiwan,2,11.3,19.56,5.65,681,0.007678105,54,220752,1362,11,11/1/2021,0,0,5.12E-05,0.008296623
2021,November,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,66,142368,673,11,11/1/2021,0,0,6.34E-05,0.013402675
2021,November,United Kingdom,11,54.92,74.5,4.992727273,1000.111111,0.007920902,22,1718448,9001,11,11/1/2021,0,0,3.20E-05,0.006101544
2021,November,United States,149,986.47,1466.45,6.620604027,3079.114286,0.007239898,2,20082824,107769,11,11/1/2021,0,0,4.91E-05,0.00915356
2022,June,Australia,5,17.19,27.3,3.438,69,0.03,57,408768,69,6,6/1/2022,0,0,4.21E-05,0.249130435
2022,June,Austria,2,5.04,6.81,2.52,516,0.004476744,218,133152,516,6,6/1/2022,0,0,3.79E-05,0.009767442
2022,June,Brazil,6,24.12,39.22,4.02,626.6666667,0.008544225,60,460736,1880,6,6/1/2022,0,0,5.24E-05,0.012829787
2022,June,Bulgaria,1,4.52,5.94,4.52,Unknown,Unknown,113,144384,0,6,6/1/2022,1,1,3.13E-05,Unknown
2022,June,Canada,14,47.81,80.4,3.415,737.4285714,0.008358169,69,1076384,5162,6,6/1/2022,0,0,4.44E-05,0.009261914
2022,June,China,173,530.21,1158.75,3.064797688,1573.785714,0.003801907,6,29413676,66099,6,6/1/2022,0,0,1.80E-05,0.008021453
2022,June,Czechia,2,9.59,12.91,4.795,407,0.013675152,79,163584,814,6,6/1/2022,0,0,5.86E-05,0.011781327
2022,June,Finland,4,165.3,231.73,41.325,1453.25,0.016193231,3,1514432,5813,6,6/1/2022,0,0,0.00010915,0.028436264
2022,June,France,22,168.65,242.5,7.665909091,1643.8,0.011169526,10,3874520,24657,6,6/1/2022,0,0,4.35E-05,0.006839843
2022,June,Germany,31,200.54,306.03,6.469032258,894.1904762,0.009255852,11,3896660,18778,6,6/1/2022,0,0,5.15E-05,0.010679519
2022,June,Hungary,1,2.66,3.15,2.66,Unknown,Unknown,226,24800,0,6,6/1/2022,1,1,0.000107258,Unknown
2022,June,India,3,10.95,12.09,3.65,1154,0.002735055,111,244488,2308,6,6/1/2022,0,0,4.48E-05,0.004744367
2022,June,Ireland,3,6.67,13.15,2.223333333,Unknown,Unknown,283,183040,0,6,6/1/2022,1,1,3.64E-05,Unknown
2022,June,Italy,6,78.53,114.51,13.08833333,1568.75,0.010563162,12,1447536,6275,6,6/1/2022,0,0,5.43E-05,0.012514741
2022,June,Japan,33,626.51,817.35,18.98515152,2373.473684,0.010992677,2,11984068,45096,6,6/1/2022,0,0,5.23E-05,0.013892806
2022,June,Luxembourg,2,12.81,18.29,6.405,383.5,0.016524315,48,172544,767,6,6/1/2022,0,0,7.42E-05,0.016701434
2022,June,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,162,71232,0,6,6/1/2022,1,1,4.44E-05,Unknown
2022,June,Netherlands,6,27.62,44.56,4.603333333,283.5,0.01655754,38,398928,567,6,6/1/2022,0,0,6.92E-05,0.048712522
2022,June,Norway,2,7.07,10.83,3.535,Unknown,Unknown,110,241152,0,6,6/1/2022,1,1,2.93E-05,Unknown
2022,June,Poland,5,14.32,22.27,2.864,515.6,0.010223765,105,234960,2578,6,6/1/2022,0,0,6.09E-05,0.005554694
2022,June,Russia,7,73.72,101.75,10.53142857,Unknown,Unknown,22,741328,0,6,6/1/2022,1,1,9.94E-05,Unknown
2022,June,Saudi Arabia,6,55.26,98.98,9.21,1525.333333,0.002584917,18,1798260,4576,6,6/1/2022,0,0,3.07E-05,0.012076049
2022,June,Singapore,3,8.57,14.42,2.856666667,Unknown,Unknown,167,222208,0,6,6/1/2022,1,1,3.86E-05,Unknown
2022,June,Slovenia,2,6.92,10.05,3.46,Unknown,Unknown,131,156480,0,6,6/1/2022,1,1,4.42E-05,Unknown
2022,June,South Korea,6,83.67,118.25,13.945,2231.666667,0.010987055,15,1460292,6695,6,6/1/2022,0,0,5.73E-05,0.012497386
2022,June,Spain,1,6.47,10.3,6.47,1632,0.003964461,82,153216,1632,6,6/1/2022,0,0,4.22E-05,0.003964461
2022,June,Sweden,5,14.24,22.53,2.848,842,0.002137767,102,302784,842,6,6/1/2022,0,0,4.70E-05,0.016912114
2022,June,Switzerland,4,28.57,38.59,7.1425,1251.333333,0.00544803,23,650260,3754,6,6/1/2022,0,0,4.39E-05,0.007610549
2022,June,Taiwan,2,11.3,19.56,5.65,681,0.007678105,59,220752,1362,6,6/1/2022,0,0,5.12E-05,0.008296623
2022,June,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,74,142368,673,6,6/1/2022,0,0,6.34E-05,0.013402675
2022,June,United Kingdom,12,57.01,78.63,4.750833333,1000.111111,0.007920902,25,1779888,9001,6,6/1/2022,0,0,3.20E-05,0.006333741
2022,June,United States,128,2085.02,3150.38,16.28921875,3436.289474,0.009805982,1,27715304,130579,6,6/1/2022,0,0,7.52E-05,0.015967499
2022,November,Australia,5,42.76,60.18,8.552,273,0.043904384,15,532416,546,11,11/1/2022,0,0,8.03E-05,0.078315018
2022,November,Austria,2,5.04,6.81,2.52,516,0.004476744,242,133152,516,11,11/1/2022,0,0,3.79E-05,0.009767442
2022,November,Belgium,1,2.72,3.09,2.72,Unknown,Unknown,245,23200,0,11,11/1/2022,1,1,0.000117241,Unknown
2022,November,Brazil,8,46.74,88.19,5.8425,728.25,0.011023368,33,775232,2913,11,11/1/2022,0,0,6.03E-05,0.016045314
2022,November,Bulgaria,1,4.52,5.94,4.52,Unknown,Unknown,123,144384,0,11,11/1/2022,1,1,3.13E-05,Unknown
2022,November,Canada,10,41.21,71.92,4.121,737.4285714,0.008358169,76,845984,5162,11,11/1/2022,0,0,4.87E-05,0.00798334
2022,November,China,162,514.48,1132.05,3.175802469,1647.820513,0.00380791,7,28865036,64265,11,11/1/2022,0,0,1.78E-05,0.008005602
2022,November,Czechia,2,9.59,12.91,4.795,407,0.013675152,85,163584,814,11,11/1/2022,0,0,5.86E-05,0.011781327
2022,November,Finland,3,320.79,443.39,106.93,2767.333333,0.020532653,3,2584576,8302,11,11/1/2022,0,0,0.000124117,0.038640087
2022,November,France,24,174.85,251.19,7.285416667,1544.8125,0.012888097,11,4052696,24717,11,11/1/2022,0,0,4.31E-05,0.007074079
2022,November,Germany,34,219.25,331.2,6.448529412,879.826087,0.010088301,12,4030068,20236,11,11/1/2022,0,0,5.44E-05,0.010834651
2022,November,Hungary,1,3.09,4.67,3.09,Unknown,Unknown,199,28768,0,11,11/1/2022,1,1,0.000107411,Unknown
2022,November,India,3,10.95,12.09,3.65,1154,0.002735055,120,244488,2308,11,11/1/2022,0,0,4.48E-05,0.004744367
2022,November,Ireland,5,13.37,26.31,2.674,Unknown,Unknown,156,335360,0,11,11/1/2022,1,1,3.99E-05,Unknown
2022,November,Italy,7,253.23,370.26,36.17571429,2377,0.014678693,4,2911152,11885,11,11/1/2022,0,0,8.70E-05,0.021306689
2022,November,Japan,31,624.25,815.66,20.13709677,2498.777778,0.010661761,2,11948484,44978,11,11/1/2022,0,0,5.22E-05,0.013879008
2022,November,Luxembourg,2,12.81,18.29,6.405,383.5,0.016524315,52,172544,767,11,11/1/2022,0,0,7.42E-05,0.016701434
2022,November,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,180,71232,0,11,11/1/2022,1,1,4.44E-05,Unknown
2022,November,Netherlands,8,33.94,56.72,4.2425,318.5,0.012075501,40,547728,637,11,11/1/2022,0,0,6.20E-05,0.053281005
2022,November,Norway,3,10.22,17.02,3.406666667,Unknown,Unknown,119,312832,0,11,11/1/2022,1,1,3.27E-05,Unknown
2022,November,Poland,3,10.92,17.1,3.64,487.6666667,0.014472271,113,148800,1463,11,11/1/2022,0,0,7.34E-05,0.007464115
2022,November,Russia,7,73.72,101.75,10.53142857,Unknown,Unknown,25,741328,0,11,11/1/2022,1,1,9.94E-05,Unknown
2022,November,Saudi Arabia,6,55.26,98.98,9.21,1525.333333,0.002584917,21,1798260,4576,11,11/1/2022,0,0,3.07E-05,0.012076049
2022,November,Singapore,3,9.04,15.78,3.013333333,Unknown,Unknown,167,234112,0,11,11/1/2022,1,1,3.86E-05,Unknown
2022,November,Slovenia,2,6.92,10.05,3.46,Unknown,Unknown,140,156480,0,11,11/1/2022,1,1,4.42E-05,Unknown
2022,November,South Korea,8,88.68,128.28,11.085,2231.666667,0.010987055,18,1551012,6695,11,11/1/2022,0,0,5.72E-05,0.013245706
2022,November,Spain,1,6.47,10.3,6.47,1632,0.003964461,88,153216,1632,11,11/1/2022,0,0,4.22E-05,0.003964461
2022,November,Sweden,6,22.5,32.74,3.75,494,0.029356555,68,355648,988,11,11/1/2022,0,0,6.33E-05,0.022773279
2022,November,Switzerland,4,28.57,38.59,7.1425,1251.333333,0.00544803,26,650260,3754,11,11/1/2022,0,0,4.39E-05,0.007610549
2022,November,Taiwan,2,11.3,19.56,5.65,681,0.007678105,64,220752,1362,11,11/1/2022,0,0,5.12E-05,0.008296623
2022,November,Thailand,1,8.15,13.77,8.15,310,0.026290323,70,87296,310,11,11/1/2022,0,0,9.34E-05,0.026290323
2022,November,United Arab Emirates,2,9.02,12.16,4.51,673,0.010787519,81,142368,673,11,11/1/2022,0,0,6.34E-05,0.013402675
2022,November,United Kingdom,15,64.07,92.55,4.271333333,1000.111111,0.007920902,28,1971888,9001,11,11/1/2022,0,0,3.25E-05,0.007118098
2022,November,United States,127,2122.76,3216.11,16.71464567,3139.512195,0.012237627,1,27858532,128720,11,11/1/2022,0,0,7.62E-05,0.016491299
2023,June,Australia,5,42.76,60.18,8.552,273,0.043904384,17,532416,546,6,6/1/2023,0,0,8.03E-05,0.078315018
2023,June,Austria,2,5.04,6.81,2.52,516,0.004476744,281,133152,516,6,6/1/2023,0,0,3.79E-05,0.009767442
2023,June,Belgium,1,2.72,3.09,2.72,Unknown,Unknown,284,23200,0,6,6/1/2023,1,1,0.000117241,Unknown
2023,June,Brazil,9,55.72,106.05,6.191111111,629,0.011614301,35,868096,3774,6,6/1/2023,0,0,6.42E-05,0.014764176
2023,June,Bulgaria,1,4.52,5.94,4.52,Unknown,Unknown,134,144384,0,6,6/1/2023,1,1,3.13E-05,Unknown
2023,June,Canada,10,41.21,71.92,4.121,737.4285714,0.008358169,85,845984,5162,6,6/1/2023,0,0,4.87E-05,0.00798334
2023,June,China,134,465.83,941.03,3.476343284,1991.25,0.003932341,7,25006176,55755,6,6/1/2023,0,0,1.86E-05,0.008354946
2023,June,Czechia,2,9.59,12.91,4.795,407,0.013675152,95,163584,814,6,6/1/2023,0,0,5.86E-05,0.011781327
2023,June,Finland,3,320.79,443.39,106.93,2767.333333,0.020532653,3,2584576,8302,6,6/1/2023,0,0,0.000124117,0.038640087
2023,June,France,24,175.2,252.58,7.3,1578.333333,0.013627662,12,4009304,23675,6,6/1/2023,0,0,4.37E-05,0.007400211
2023,June,Germany,36,231.83,354.76,6.439722222,772.1923077,0.014055282,13,4092324,20077,6,6/1/2023,0,0,5.66E-05,0.011547044
2023,June,Hungary,1,3.1,4.51,3.1,110,0.028181818,229,27776,110,6,6/1/2023,0,0,0.000111607,0.028181818
2023,June,India,4,19.45,25.26,4.8625,1154,0.002735055,75,325832,2308,6,6/1/2023,0,0,5.97E-05,0.00842721
2023,June,Ireland,5,13.37,26.31,2.674,Unknown,Unknown,183,335360,0,6,6/1/2023,1,1,3.99E-05,Unknown
2023,June,Italy,7,317.23,418.98,45.31857143,2735.8,0.014898395,4,3272304,13679,6,6/1/2023,0,0,9.69E-05,0.023191023
2023,June,Japan,33,654.15,851.61,19.82272727,2316.15,0.013110943,2,12444236,46323,6,6/1/2023,0,0,5.26E-05,0.014121495
2023,June,Luxembourg,2,12.81,18.29,6.405,383.5,0.016524315,57,172544,767,6,6/1/2023,0,0,7.42E-05,0.016701434
2023,June,Morocco,1,3.16,5.01,3.16,Unknown,Unknown,209,71232,0,6,6/1/2023,1,1,4.44E-05,Unknown
2023,June,Netherlands,8,34.89,58.39,4.36125,354.5,0.010893583,42,551328,709,6,6/1/2023,0,0,6.33E-05,0.049210155
2023,June,Norway,4,13.18,21.48,3.295,Unknown,Unknown,129,366400,0,6,6/1/2023,1,1,3.60E-05,Unknown
2023,June,Poland,3,10.92,17.1,3.64,487.6666667,0.014472271,123,148800,1463,6,6/1/2023,0,0,7.34E-05,0.007464115
2023,June,Russia,7,73.72,101.75,10.53142857,Unknown,Unknown,27,741328,0,6,6/1/2023,1,1,9.94E-05,Unknown
2023,June,Saudi Arabia,6,55.26,98.98,9.21,1525.333333,0.002584917,23,1798260,4576,6,6/1/2023,0,0,3.07E-05,0.012076049
2023,June,Singapore,3,9.04,15.78,3.013333333,Unknown,Unknown,197,234112,0,6,6/1/2023,1,1,3.86E-05,Unknown
2023,June,Slovenia,2,6.92,10.05,3.46,Unknown,Unknown,166,156480,0,6,6/1/2023,1,1,4.42E-05,Unknown
2023,June,South Korea,8,105.18,148.29,13.1475,2231.666667,0.010987055,20,1667876,6695,6,6/1/2023,0,0,6.31E-05,0.015710232
2023,June,Spain,1,6.47,10.3,6.47,1632,0.003964461,98,153216,1632,6,6/1/2023,0,0,4.22E-05,0.003964461
